Image_Name	Image_Mid_Time	Exposure_Duration	Filter_Wheel1	Filter_Wheel2	Gain_Mode_ID	Instrument_Mode_ID	Data_Conversion_Type	Inst_Cmprs_Type	Ring_Subspacecraft_Latitude	Observation_ID
N1621016683_1	2009134174329096	50	CL1	IR3	95 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.803259	ISS_110ST_CALSTAR1001_PRIME
N1621016716_1	2009134174402119	5	CL1	IR1	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.806544	ISS_110ST_CALSTAR1001_PRIME
N1621016749_1	2009134174435118	5	CL1	IR1	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.809826	ISS_110ST_CALSTAR1001_PRIME
N1621016782_1	2009134174508095	50	RED	IR1	95 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.813106	ISS_110ST_CALSTAR1001_PRIME
N1621016815_1	2009134174541095	50	RED	IR1	95 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.816385	ISS_110ST_CALSTAR1001_PRIME
N1621016848_1	2009134174614118	5	RED	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.819668	ISS_110ST_CALSTAR1001_PRIME
N1621016881_1	2009134174647117	5	RED	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.822947	ISS_110ST_CALSTAR1001_PRIME
N1621016914_1	2009134174720094	50	BL1	CL2	95 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.826223	ISS_110ST_CALSTAR1001_PRIME
N1621016947_1	2009134174753094	50	BL1	CL2	95 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.8295	ISS_110ST_CALSTAR1001_PRIME
N1621016980_1	2009134174826009	220	BL1	GRN	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.832768	ISS_110ST_CALSTAR1001_PRIME
N1621017013_1	2009134174859008	220	BL1	GRN	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.836044	ISS_110ST_CALSTAR1001_PRIME
N1621017046_1	2009134174932093	50	RED	GRN	95 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.839327	ISS_110ST_CALSTAR1001_PRIME
N1621017079_1	2009134175005093	50	RED	GRN	95 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.842601	ISS_110ST_CALSTAR1001_PRIME
N1621017112_1	2009134175038093	50	IR2	CL2	95 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.845874	ISS_110ST_CALSTAR1001_PRIME
N1621017145_1	2009134175111093	50	IR2	CL2	95 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.849146	ISS_110ST_CALSTAR1001_PRIME
N1621017178_1	2009134175143957	320	IR4	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.852404	ISS_110ST_CALSTAR1001_PRIME
N1621017211_1	2009134175216957	320	IR4	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.855674	ISS_110ST_CALSTAR1001_PRIME
N1621017244_1	2009134175250087	60	HAL	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.858957	ISS_110ST_CALSTAR1001_PRIME
N1621017277_1	2009134175323087	60	HAL	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.862226	ISS_110ST_CALSTAR1001_PRIME
N1621017310_1	2009134175356091	50	IR2	IR1	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.865494	ISS_110ST_CALSTAR1001_PRIME
N1621017343_1	2009134175429091	50	IR2	IR1	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.868762	ISS_110ST_CALSTAR1001_PRIME
N1621017376_1	2009134175502086	60	IR2	IR3	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.872027	ISS_110ST_CALSTAR1001_PRIME
N1621017409_1	2009134175535086	60	IR2	IR3	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.875293	ISS_110ST_CALSTAR1001_PRIME
N1621017442_1	2009134175607925	380	IR4	IR3	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.878541	ISS_110ST_CALSTAR1001_PRIME
N1621017475_1	2009134175640925	380	IR4	IR3	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.881804	ISS_110ST_CALSTAR1001_PRIME
W1621017512_1	2009134175717835	560	CL1	HAL	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.885454	ISS_110ST_CALSTAR1001_PRIME
W1621017545_1	2009134175750842	560	CL1	HAL	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.888717	ISS_110ST_CALSTAR1001_PRIME
W1621017578_1	2009134175823522	1200	CL1	VIO	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.891947	ISS_110ST_CALSTAR1001_PRIME
W1621017611_1	2009134175856522	1200	CL1	VIO	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.895207	ISS_110ST_CALSTAR1001_PRIME
W1621017644_1	2009134175930062	120	CL1	BL1	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.89852	ISS_110ST_CALSTAR1001_PRIME
W1621017677_1	2009134180003062	120	CL1	BL1	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.901778	ISS_110ST_CALSTAR1001_PRIME
W1621017710_1	2009134180036101	40	CL1	GRN	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.90504	ISS_110ST_CALSTAR1001_PRIME
W1621017743_1	2009134180109101	40	CL1	GRN	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.908297	ISS_110ST_CALSTAR1001_PRIME
W1621017776_1	2009134180142101	40	CL1	RED	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.911553	ISS_110ST_CALSTAR1001_PRIME
W1621017809_1	2009134180215101	40	CL1	RED	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.914741	ISS_110ST_CALSTAR1001_PRIME
W1621017842_1	2009134180248115	10	CL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.918063	ISS_110ST_CALSTAR1001_PRIME
W1621017875_1	2009134180321115	10	CL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.921317	ISS_110ST_CALSTAR1001_PRIME
W1621017908_1	2009134180353120	2000	IR3	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.924471	ISS_110ST_CALSTAR1001_PRIME
W1621017941_1	2009134180426120	2000	IR3	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.927723	ISS_110ST_CALSTAR1001_PRIME
W1621018029_1	2009134180536123	38000	IR4	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.934618	ISS_110ST_CALSTAR1001_PRIME
W1621018587_1	2009134181233123	320000	IR5	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	54.975612	ISS_110ST_CALSTAR1001_PRIME
W1621018697_1	2009134181644126	38000	CB3	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	55.000222	ISS_110ST_CALSTAR1001_PRIME
W1621018767_1	2009134181808133	10000	MT3	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	55.008449	ISS_110ST_CALSTAR1001_PRIME
W1621018800_8	2009134181845727	820	CB2	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	55.012128	ISS_110ST_CALSTAR1001_PRIME
W1621018833_1	2009134181918387	1500	MT2	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	55.015323	ISS_110ST_CALSTAR1001_PRIME
W1621018866_1	2009134181951907	460	IR2	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	55.018602	ISS_110ST_CALSTAR1001_PRIME
W1621018899_1	2009134182024636	1000	IR2	IR1	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	55.021802	ISS_110ST_CALSTAR1001_PRIME
N1621299449_1	2009138001423122	220000	UV1	CB2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.844039	ISS_111ST_CALSTAR1002_PRIME
N1621299751_1	2009138001925120	220000	UV1	BL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.813405	ISS_111ST_CALSTAR1002_PRIME
N1621300053_1	2009138002427117	220000	UV1	UV3	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.782741	ISS_111ST_CALSTAR1002_PRIME
N1621300355_1	2009138002929115	220000	UV1	GRN	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.752043	ISS_111ST_CALSTAR1002_PRIME
N1621300410_1	2009138003214059	120	UV1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	50.735263	ISS_111ST_CALSTAR1002_PRIME
N1621300443_1	2009138003247059	120	UV1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	50.731905	ISS_111ST_CALSTAR1002_PRIME
N1621300723_1	2009138003537121	220000	UV1	IR1	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.714593	ISS_111ST_CALSTAR1002_PRIME
N1621301025_1	2009138004039118	220000	UV1	IR3	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.683823	ISS_111ST_CALSTAR1002_PRIME
N1621301327_1	2009138004541116	220000	UV1	CB1	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.653023	ISS_111ST_CALSTAR1002_PRIME
N1621302541_1	2009138010555088	220000	UV2	CB2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.528887	ISS_111ST_CALSTAR1002_PRIME
N1621302843_1	2009138011057086	220000	UV2	BL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.497926	ISS_111ST_CALSTAR1002_PRIME
N1621302898_1	2009138011342003	180	UV2	UV3	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	50.481005	ISS_111ST_CALSTAR1002_PRIME
N1621302931_1	2009138011415003	180	UV2	UV3	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	50.477618	ISS_111ST_CALSTAR1002_PRIME
N1621303211_1	2009138011705095	220000	UV2	GRN	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.460155	ISS_111ST_CALSTAR1002_PRIME
N1621303266_1	2009138011950069	60	UV2	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	50.443206	ISS_111ST_CALSTAR1002_PRIME
N1621303299_1	2009138012023068	60	UV2	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	50.439816	ISS_111ST_CALSTAR1002_PRIME
N1621303579_1	2009138012313100	220000	UV2	IR1	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.422336	ISS_111ST_CALSTAR1002_PRIME
N1621303881_1	2009138012815098	220000	UV2	IR3	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.391267	ISS_111ST_CALSTAR1002_PRIME
N1621304183_1	2009138013317096	220000	UV2	CB1	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.360165	ISS_111ST_CALSTAR1002_PRIME
N1621305646_1	2009138015740066	220000	IR4	UV3	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.209054	ISS_111ST_CALSTAR1002_PRIME
N1621305948_1	2009138020242064	220000	RED	UV3	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.177769	ISS_111ST_CALSTAR1002_PRIME
N1621306186_1	2009138020700070	180000	BL1	UV3	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.151016	ISS_111ST_CALSTAR1002_PRIME
N1621306424_1	2009138021058068	180000	BL1	UV3	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.126318	ISS_111ST_CALSTAR1002_PRIME
N1621306726_1	2009138021540070	220000	IR2	UV3	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.097028	ISS_111ST_CALSTAR1002_PRIME
N1621307028_1	2009138022042068	220000	HAL	UV3	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	50.065632	ISS_111ST_CALSTAR1002_PRIME
N1621308492_1	2009138024656044	5	CL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.901495	ISS_111ST_CALSTAR1002_PRIME
N1621308525_1	2009138024729044	5	CL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.898044	ISS_111ST_CALSTAR1002_PRIME
N1621308558_1	2009138024802043	5	CL1	GRN	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.894593	ISS_111ST_CALSTAR1002_PRIME
N1621308591_1	2009138024835043	5	CL1	GRN	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.891143	ISS_111ST_CALSTAR1002_PRIME
N1621308624_1	2009138024908035	20	CL1	UV3	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.887692	ISS_111ST_CALSTAR1002_PRIME
N1621308657_1	2009138024941035	20	CL1	UV3	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.88424	ISS_111ST_CALSTAR1002_PRIME
N1621308690_1	2009138025014024	40	CL1	BL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.88079	ISS_111ST_CALSTAR1002_PRIME
N1621308723_1	2009138025047024	40	CL1	BL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.877337	ISS_111ST_CALSTAR1002_PRIME
N1621308756_1	2009138025119969	150	CL1	MT2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.87389	ISS_111ST_CALSTAR1002_PRIME
N1621308789_1	2009138025152969	150	CL1	MT2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.870437	ISS_111ST_CALSTAR1002_PRIME
N1621308822_1	2009138025226008	70	CL1	CB2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.866979	ISS_111ST_CALSTAR1002_PRIME
N1621308855_1	2009138025259008	70	CL1	CB2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.863525	ISS_111ST_CALSTAR1002_PRIME
N1621308888_1	2009138025331933	220	CL1	MT3	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.860078	ISS_111ST_CALSTAR1002_PRIME
N1621308921_1	2009138025404933	220	CL1	MT3	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.856624	ISS_111ST_CALSTAR1002_PRIME
N1621308954_1	2009138025437762	560	CL1	CB3	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.853186	ISS_111ST_CALSTAR1002_PRIME
N1621308987_1	2009138025510762	560	CL1	CB3	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.849731	ISS_111ST_CALSTAR1002_PRIME
N1621309020_1	2009138025543967	150	CL1	MT1	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.846254	ISS_111ST_CALSTAR1002_PRIME
N1621309053_1	2009138025616967	150	CL1	MT1	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.842797	ISS_111ST_CALSTAR1002_PRIME
N1621309086_1	2009138025650030	25	CL1	CB1	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.839335	ISS_111ST_CALSTAR1002_PRIME
N1621309119_1	2009138025723029	25	CL1	CB1	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.835877	ISS_111ST_CALSTAR1002_PRIME
N1621309152_1	2009138025756021	40	CL1	IR3	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.832421	ISS_111ST_CALSTAR1002_PRIME
N1621309185_1	2009138025829021	40	CL1	IR3	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.828964	ISS_111ST_CALSTAR1002_PRIME
N1621309218_1	2009138025902039	5	CL1	IR1	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.825504	ISS_111ST_CALSTAR1002_PRIME
N1621309251_1	2009138025935038	5	CL1	IR1	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.822045	ISS_111ST_CALSTAR1002_PRIME
N1621309284_1	2009138030008033	15	RED	IR1	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.818587	ISS_111ST_CALSTAR1002_PRIME
N1621309317_1	2009138030041033	15	RED	IR1	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.815128	ISS_111ST_CALSTAR1002_PRIME
N1621309350_1	2009138030114038	5	RED	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.811668	ISS_111ST_CALSTAR1002_PRIME
N1621309383_1	2009138030147037	5	RED	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.808209	ISS_111ST_CALSTAR1002_PRIME
N1621309416_1	2009138030220034	10	BL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.804749	ISS_111ST_CALSTAR1002_PRIME
N1621309449_1	2009138030253034	10	BL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.801288	ISS_111ST_CALSTAR1002_PRIME
N1621309482_1	2009138030325929	220	BL1	GRN	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.797838	ISS_111ST_CALSTAR1002_PRIME
N1621309515_1	2009138030358928	220	BL1	GRN	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.794377	ISS_111ST_CALSTAR1002_PRIME
N1621309548_1	2009138030432033	10	RED	GRN	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.790904	ISS_111ST_CALSTAR1002_PRIME
N1621309581_1	2009138030505033	10	RED	GRN	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.787442	ISS_111ST_CALSTAR1002_PRIME
N1621309614_1	2009138030538028	20	IR2	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.78398	ISS_111ST_CALSTAR1002_PRIME
N1621309647_1	2009138030611028	20	IR2	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.780518	ISS_111ST_CALSTAR1002_PRIME
N1621309680_1	2009138030643877	320	IR4	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.77707	ISS_111ST_CALSTAR1002_PRIME
N1621309713_1	2009138030716877	320	IR4	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.773607	ISS_111ST_CALSTAR1002_PRIME
N1621309746_1	2009138030750007	60	HAL	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.770129	ISS_111ST_CALSTAR1002_PRIME
N1621309779_1	2009138030823007	60	HAL	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.766665	ISS_111ST_CALSTAR1002_PRIME
N1621309812_1	2009138030856011	50	IR2	IR1	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.7632	ISS_111ST_CALSTAR1002_PRIME
N1621309845_1	2009138030929011	50	IR2	IR1	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.759735	ISS_111ST_CALSTAR1002_PRIME
N1621309878_1	2009138031002006	60	IR2	IR3	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.75627	ISS_111ST_CALSTAR1002_PRIME
N1621309911_1	2009138031035006	60	IR2	IR3	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.752805	ISS_111ST_CALSTAR1002_PRIME
N1621309944_1	2009138031107845	380	IR4	IR3	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.749355	ISS_111ST_CALSTAR1002_PRIME
N1621309977_1	2009138031140845	380	IR4	IR3	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.745889	ISS_111ST_CALSTAR1002_PRIME
W1621310014_1	2009138031217755	560	CL1	HAL	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.742011	ISS_111ST_CALSTAR1002_PRIME
W1621310047_1	2009138031250763	560	CL1	HAL	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.738543	ISS_111ST_CALSTAR1002_PRIME
W1621310080_1	2009138031323442	1200	CL1	VIO	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.73511	ISS_111ST_CALSTAR1002_PRIME
W1621310113_1	2009138031356442	1200	CL1	VIO	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.731642	ISS_111ST_CALSTAR1002_PRIME
W1621310146_1	2009138031429982	120	CL1	BL1	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.728117	ISS_111ST_CALSTAR1002_PRIME
W1621310179_1	2009138031502982	120	CL1	BL1	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.724648	ISS_111ST_CALSTAR1002_PRIME
W1621310212_1	2009138031536021	40	CL1	GRN	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.721175	ISS_111ST_CALSTAR1002_PRIME
W1621310245_1	2009138031609021	40	CL1	GRN	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.717705	ISS_111ST_CALSTAR1002_PRIME
W1621310278_1	2009138031642021	40	CL1	RED	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.714236	ISS_111ST_CALSTAR1002_PRIME
W1621310311_1	2009138031715021	40	CL1	RED	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.710766	ISS_111ST_CALSTAR1002_PRIME
W1621310344_1	2009138031748033	15	CL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.707294	ISS_111ST_CALSTAR1002_PRIME
W1621310377_1	2009138031821033	15	CL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.703823	ISS_111ST_CALSTAR1002_PRIME
W1621310410_1	2009138031853040	2000	IR3	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.700456	ISS_111ST_CALSTAR1002_PRIME
W1621310443_1	2009138031926040	2000	IR3	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.696985	ISS_111ST_CALSTAR1002_PRIME
W1621310531_1	2009138032036043	38000	IR4	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.689619	ISS_111ST_CALSTAR1002_PRIME
W1621311089_1	2009138032733043	320000	IR5	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.64571	ISS_111ST_CALSTAR1002_PRIME
W1621311199_1	2009138033144046	38000	CB3	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.619252	ISS_111ST_CALSTAR1002_PRIME
W1621311269_1	2009138033308053	10000	MT3	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.610392	ISS_111ST_CALSTAR1002_PRIME
W1621311302_1	2009138033345647	820	CB2	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.606427	ISS_111ST_CALSTAR1002_PRIME
W1621311335_1	2009138033418307	1500	MT2	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.602981	ISS_111ST_CALSTAR1002_PRIME
W1621311368_1	2009138033451827	460	IR2	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.599444	ISS_111ST_CALSTAR1002_PRIME
W1621311401_1	2009138033524556	1000	IR2	IR1	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	49.595991	ISS_111ST_CALSTAR1002_PRIME
N1621343842_2	2009138123605775	70	CL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	46.005641	NAV_111SK_OPNAV381_PRIME
N1621345222_2	2009138125905760	80	CL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	45.845849	NAV_111SK_OPNAV381_PRIME
N1621346662_2	2009138132305730	120	CL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	45.678522	NAV_111SK_OPNAV381_PRIME
N1621382996_1	2009138232839227	680	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	41.265014	ISS_111OT_SATELLORB001_PRIME
N1621383029_1	2009138232912496	150	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	41.260809	ISS_111OT_SATELLORB001_PRIME
N1621383247_1	2009138233247765	5600	CL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	41.233592	ISS_111OT_SATELLORB001_PRIME
N1621383335_1	2009138233359569	38000	CL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	41.224511	ISS_111OT_SATELLORB001_PRIME
N1621383607_1	2009138233847763	5600	CL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	41.188061	ISS_111OT_SATELLORB001_PRIME
N1621383695_1	2009138233959566	38000	CL1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	41.178963	ISS_111OT_SATELLORB001_PRIME
N1621383956_1	2009138234439220	680	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	41.143556	ISS_111OT_SATELLORB001_PRIME
N1621383989_1	2009138234512489	150	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	41.139342	ISS_111OT_SATELLORB001_PRIME
N1621384256_1	2009138234939218	680	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	41.10555	ISS_111OT_SATELLORB001_PRIME
N1621384289_1	2009138235012487	150	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	41.101334	ISS_111OT_SATELLORB001_PRIME
N1621386749_1	2009139002922541	220000	UV1	CB2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	40.802771	ISS_111ST_CALSTAR1003_PRIME
N1621387051_1	2009139003424538	220000	UV1	BL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	40.764298	ISS_111ST_CALSTAR1003_PRIME
N1621387353_1	2009139003926536	220000	UV1	UV3	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	40.725802	ISS_111ST_CALSTAR1003_PRIME
N1621387655_1	2009139004428534	220000	UV1	GRN	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	40.687281	ISS_111ST_CALSTAR1003_PRIME
N1621387710_1	2009139004713478	120	UV1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	40.666232	ISS_111ST_CALSTAR1003_PRIME
N1621387743_1	2009139004746477	120	UV1	CL2	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	40.66202	ISS_111ST_CALSTAR1003_PRIME
N1621388023_1	2009139005036543	220000	UV1	IR1	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	40.640308	ISS_111ST_CALSTAR1003_PRIME
N1621388325_1	2009139005538541	220000	UV1	IR3	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	40.601734	ISS_111ST_CALSTAR1003_PRIME
N1621388627_1	2009139010040539	220000	UV1	CB1	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	40.563135	ISS_111ST_CALSTAR1003_PRIME
N1621390381_1	2009139012954499	220000	UV2	CB2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	40.33849	ISS_111ST_CALSTAR1003_PRIME
N1621390683_1	2009139013456497	220000	UV2	BL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	40.299729	ISS_111ST_CALSTAR1003_PRIME
N1621390738_1	2009139013741414	180	UV2	UV3	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	40.278552	ISS_111ST_CALSTAR1003_PRIME
N1621390771_1	2009139013814414	180	UV2	UV3	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	40.274313	ISS_111ST_CALSTAR1003_PRIME
N1621391051_1	2009139014104506	220000	UV2	GRN	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	40.252463	ISS_111ST_CALSTAR1003_PRIME
